"","MouseID","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N","Genotype","Treatment","Behavior","class"
"1010","3513_5",0.108637585261905,0.165786500170903,0.635080561624448,0.55309597535722,0.436616270836615,0.416799395316818,0.488761743048017,0.726053017177651,0.68187693010133,0.184507874932762,0.085409767175587,0.738713665481582,0.620153793725746,0.596321228164441,0.506848426295737,0.522066408045362,0.622973394442118,0.414278160953708,0.709433320152613,0.578302306723346,0.0747187371357929,0.420781604584953,0.368226882424147,0.387589579075559,0.407111852580315,0.489912396036429,0.609314854184083,0.563525215706852,0.731453777265958,0.312126094710295,0.599886176483252,0.628646868890288,0.241850954577524,0.598764132661146,0.282906277133538,0.687023165137686,0.581666877379075,0.361804551209626,0.516206191636012,0.477257836253474,0.468267656214399,0.534859428257447,0.444196532875093,0.300901411253181,0.402909866502827,0.514137229005813,0.537864469303363,0.211169698414881,0.506652078430906,0.4032412704976,0.112054788466449,0.344089765307217,0.668886156425647,0.538318584257472,0.583877355203555,0.540946261860012,0.189807472870467,0.298261043455805,0.656145784914198,0.173861412481879,0.352367462312484,0.403702588645362,0.564247750311804,0.666976386651706,0.292100326518127,0.48737688822211,0.491481464794182,0.294972592978293,0.370247665700153,0.497529401261298,0.538318584257472,0.309692404716841,0.500733807265447,0.192336778006755,0.285559149699101,0.313560498450201,0.379803973464393,"Ts65Dn","Saline","S/C","t-SC-s"
"844","18899_4",0.123009181461715,0.161733924626985,0.471037637601641,0.279046413946443,0.276878338475719,0.409994172808564,0.472364391883883,0.213092706886506,0.422408411819468,0.178010525876538,0.139594339993744,0.606493076739381,0.352374294441675,0.524701024436096,0.248534924831729,0.365740575746584,0.492378445233484,0.254852385959915,0.55347450395454,0.52029990876003,0.129416137047533,0.410895100059414,0.313912834606315,0.235298397028714,0.415272891899706,0.37282708942174,0.582916213560028,0.466095793059525,0.619448731458041,0.319869119488098,0.421439934578753,0.302092989742671,0.0564371033641827,0.460905732984206,0.155787422659836,0.521914597464806,0.645702988657432,0.256998817957964,0.471503502199717,0.512942073690207,0.348773910168588,0.478367230791062,0.0723479758040463,0.322129591526085,0.448204585138013,0.46242646804839,0.278112297762649,0.201373146651223,0.726793975719054,0.42954117752635,0.114228405889812,0.353798204762007,0.686510222486821,0.629094982225464,0.502257818242481,0.401994711071949,0.241101449715064,0.701718259554276,0.23994451145725,0.0680356275493195,0.321697641826999,0.472272591578829,0.321345355537491,0.515730911797584,0.389095933616511,0.446314895777516,0.14758134827067,0.21233199807151,0.468014303212673,0.34166304513458,0.629094982225464,0.432057620522317,0.339273750105013,0.269708454149391,0.41131890240524,0.421172739377301,0.481714677366897,"Ts65Dn","Saline","C/S","t-CS-s"
"663","3522_3",0.258760319565356,0.342897505922466,0.704037316952668,0.633181965666823,0.491599551562409,0.322516107897141,0.492340971009193,0.779345244369509,0.744890486458945,0.26279370239708,0.228900522543891,0.619420747337141,0.68629107750667,0.553720141175995,0.518926216816242,0.503619259475108,0.633478200348915,0.533442402023416,0.763883084921466,0.642297283304704,0.237433860475188,0.462075849838023,0.409104140719226,0.55379340644467,0.554254574481656,0.58890259110686,0.631803469039164,0.627638579281725,0.86225759178383,0.345064285061413,0.749473660425617,0.726735091004506,0.083029370346545,0.478072526324372,0.209432215685703,0.598815028385498,0.587187948472128,0.410904868317006,0.558782360388013,0.593352635413469,0.404616957758579,0.461639206733856,0.18516112315624,0.481802233515225,0.485591115391339,0.63044547283516,0.47958933247953,0.19523978560277,0.812119819950216,0.337256385174713,0.238169123757294,0.337388073172806,0.711156373666979,0.546508310986671,0.595187459473583,0.498538156783047,0.245078369292284,0.319500311764586,0.538641471177145,0.157574594559112,0.356918240205921,0.415917717592775,0.327737122913188,0.619001240957771,0.240439133622558,0.406308568941064,0.487745791834809,0.203372968896664,0.257329116242189,0.166896090268165,0.546508310986671,0.188717282874592,0.514634733036342,0.238240302682036,0.160315793113578,0.251139185823584,0.676858519940166,"Ts65Dn","Memantine","C/S","t-CS-m"
"550","3516_10",0.0359180510002115,0.0297197481926405,0.384996510418387,0.203463605191185,0.151125874561372,0.295632374731136,0.478668972865435,0.272304326175113,0.383889498222249,0.0843950845653316,0.0244148538446908,0.444941095969018,0.17681757318443,0.430515180491394,0.270938602613607,0.296763074961487,0.406913869919505,0.0737427563561896,0.610831789670434,0.559791450663848,0.0469872012825174,0.334940401143774,0.286940999854785,0.251666498729231,0.121728323221476,0.231291648003331,0.457277868631665,0.217111908031473,0.365452359907654,0.198823412896061,0.160081129917989,0.215934432847533,0.245124235686347,0.552762572377689,0.332629989198511,0.572678028859347,0.487043258846907,0.179144433979391,0.459450943271428,0.19868102153086,0.297679026278204,0.286673598109964,0.224137100260688,0.207151556977626,0.31839123801262,0.354093804767664,0.226832328341818,0.100254000037482,0.839444158778091,0.187501028548934,1,0.389076237965547,0.486138031604166,0.809047151301815,0.809694162804893,0.427822889417777,0.95591244938837,0.438823430943862,0.521047426719263,0.080546315456253,0.738267192263662,0.354669607855182,0.378793328362747,0.596258205608296,0.561239116781825,0.343307605879431,0.248488457813618,0.321380086363922,0.519827284590027,0.463647382178338,0.809047151301815,0.343067569675271,0.359111330557076,0.307855604685444,0.761269165362959,0.896623220840307,0.253608638747294,"Control","Saline","S/C","c-SC-s"
"369","3484_9",0.686569433508032,0.531748103369052,0.529973877558231,0.363980321398456,0.356798498178718,0.290270821005428,0.422821516530823,0.19151709137507,0.380449146237111,0.47289761517799,0.638675567556698,0.462249120622257,0.401831344707846,0.462723589929247,0.306728540264911,0.190889187710017,0.451706707246188,0.465932008717756,0.650841196606504,0.491782882699976,0.719404748363104,0.391260508029607,0.331041805790014,0.2311127867698,0.366630016354607,0.769438402914599,0.588490536267969,0.45321033809034,0.639968590207663,0.271643153504392,0.263764557855303,0.41345729269656,0.0381287537210174,0.360033854760368,0.0669127754446081,0.458908017625038,0.432659744066048,0.192557528233659,0.366269101041121,0.299603106561392,0.220181016925234,0.222116247154998,0.187872287401585,0.304884423532126,0.508001513643867,0.507245766492771,0.352639616541611,0.249425728891,0.306412234233708,0.225012614906655,0.0519681919211044,0.353241847408319,0.74062746609795,0.41419462572047,0.3494019233949,0.40212355237535,0.397477479070351,0.346515161772504,0.522468810801346,0.141523797816128,0.192146904174011,0.276588913219499,0.199404711391417,0.562908627531564,0.352013670408721,0.0904212170065663,0.858519047082932,0.19252583584138,0.268704204662883,0.247190126270844,0.41419462572047,0.161579400349399,0.431159203128227,0.0674527399424289,0.219319406444162,0.154176389811308,0.933462255696608,"Control","Saline","C/S","c-CS-s"
"610","3417_10",0.113125594777547,0.108995958272019,0.303879516954015,0.0694833279659321,0.0517121074292838,0.305806732186005,0.406887704252626,0.104438511666412,0.33999686923968,0.125556018075845,0.123158948170741,0.462400454542871,0.107683630256953,0.41901106327033,0.0353308078621535,0.17775139531527,0.312312991473686,0.0124588032120669,0.541138085576406,0.324279048182953,0.104117795006853,0.294364896232535,0.292023980763618,0.0502577778942962,0.114542603041703,0.227039773858385,0.504741721016924,0.251460537688513,0.370183668595909,0.203025670078321,0.2984455298842,0.074005218547842,0.041804277073916,0.31700535651035,0.206206288900172,0.433575888455755,0.448700273637079,0.0392442272832812,0.293094866956094,0.275713131067145,0.186845952323719,0.181043459821606,0.0648535591998494,0.235294002711555,0.471566992092333,0.476347678097552,0.161071944627322,0.168896041314212,0.379829459916821,0.0552408101811252,0.0777464558708349,0.357377940887861,0.482989340192623,0.561900230124471,0.479675478375692,0.361169222406337,0.142756205588704,0.433527934709255,0.674171352189225,0.175016513235818,0.50268662156865,0.406529460678926,0.508782122518869,0.59038034937586,0.560320466819798,0.361313266817471,0.287702141416262,0.420315397811249,0.162322211867489,0.74064560667378,0.561900230124471,0.462289010301784,0.434044644042753,0.0658103087741668,0.14989511266775,0.115781712121839,0.55243514870181,"Ts65Dn","Memantine","C/S","t-CS-m"
"114","3507_9",0.106570683313564,0.125082348959359,0.497304380702287,0.451277214185304,0.336441263566067,0.402970629753855,0.489158521204956,0.162162241930699,0.521679274490755,0.154601483570088,0.118491786120002,0.636768176908769,0.472122172753631,0.507366912726915,0.443407516199602,0.311656849409936,0.561214216717549,0.239319044317586,0.548355953766292,0.544363633805909,0.0990739034524228,0.473521688317647,0.359200697480024,0.248379915909225,0.454405492972088,0.437665072323217,0.609716866084043,0.389464594430463,0.681951943645963,0.301842901169004,0.381887682922975,0.424526518526273,0.0665557342665391,0.613116958305663,0.192405618872458,0.629788327134297,0.554455401380204,0.254649950044878,0.507317234773652,0.53454863119827,0.285572525827426,0.24907720182732,0.0443397304714091,0.302861463573884,0.466403484342341,0.357490591348721,0.13453303700415,0.169732923611784,0.550388751520726,0.309251878491842,0.036152155642054,0.318502014271811,0.42914233238747,0.529917498318378,0.432510045822477,0.691780820471407,0.144842506542022,0.304456203883122,0.829713926238014,0.151200401343235,0.483464915693338,0.371927174479358,0.470032824728413,0.676369948448041,0.398537512534471,0.395756523259685,0.419721031931443,0.315756462506817,0.532253166399711,0.113486593600061,0.529917498318378,0.187172169519993,0.475789248828684,0.197814488591246,0.147906485359442,0.376373463949694,0.638229435797362,"Control","Memantine","C/S","c-CS-m"
"137","3521_2",0.267134414346302,0.347177217672113,0.870842920337782,0.622446400907107,0.480088887697741,0.337424391641538,0.534499335892392,0.430604687414211,0.832235509687366,0.240753245703194,0.306813501421214,0.666637245536112,0.700617945841223,0.597769514641856,0.510917381371187,0.455174815432895,0.582598002558994,0.599014161455136,0.600963101077777,0.693177862662759,0.289923818269858,0.456588667357599,0.392038781036205,0.633212213210582,0.638285914825169,0.586314020438696,0.667358712968655,0.710043239019066,0.881191935001478,0.461319603252297,0.624541952054978,0.656638312666899,0.0932744082645187,0.627846311000936,0.269510121920143,0.660076602592439,0.469181105886385,0.485496666537585,0.519833376867547,0.513830442600904,0.381376463309833,0.415605203083814,0.130761913489671,0.433446111505792,0.48595436428749,0.426853660647653,0.375659145842747,0.231209820142369,0.666991349712412,0.614141725310394,0.102998428771545,0.315020833139855,0.566610617517428,0.668443469920151,0.544803484677526,0.597248756197584,0.213761408381476,0.189340345913757,0.493672137698982,0.108765755216895,0.32106410775956,0.457374477183331,0.403379570751677,0.616834115858283,0.299459699971241,0.374675208284874,0.552252352811944,0.427292562365429,0.176411959575498,0.121858734934673,0.668443469920151,0.0899150963764923,0.426491365704849,0.102772012959695,0.123250202615157,0.109955554843284,0.559263980509163,"Control","Memantine","C/S","c-CS-m"
"496","3488_1",0.0726456966480139,0.112186287653518,0.567141125448339,0.566068878649149,0.364620727312805,0.274903099451066,0.387929799314964,0.360948415889959,0.753465771318844,0.26560797314688,0.0573714377580128,0.548361055860385,0.326109862052887,0.478398229409728,0.547447284120768,0.604738477402327,0.632295355194821,0.230725362299007,0.583721124740442,0.699188901521946,0.0529415260254081,0.395050997707339,0.146303552400985,0.510448222395,0.378129334083109,0.375053159767341,0.520127204528939,0.396447530950068,0.607505943805628,0.190581231608004,0.356285891472648,0.63415075035386,0.71174905903106,0.588605618784513,0.372882283217568,0.739775213632143,0.466390089796333,0.333195289736294,0.517490679374194,0.206248291352173,0.305676261857957,0.31797880125964,0.213922328504217,0.36226056510658,0.48807293539569,0.222209629301055,0.202162996316311,0.120143032118638,0.342475183299431,0.274905656932627,0.056036353201457,0.313216758056638,0.627437711935111,0.687213453095683,0.433170913167934,0.53724911767868,0.156655672275783,0.200061990582689,0.677253455090787,0.154257815925107,0.418337724830589,0.346102092720778,0.269966818880584,0.676553156642046,0.388245526478874,0.370101833610783,0.28130426422558,0.480746845324573,0.218596613085759,0.201389564637267,0.687213453095683,0.243841748702891,0.330812747329089,0.122990767280476,0.259767608851594,0.174652212995404,0.246569804723423,"Control","Saline","S/C","c-SC-s"
"977","3426_2",0.140329861787246,0.238478279263831,0.712462216161054,0.526282330571269,0.389837037310262,0.373646378459979,0.496706242133299,0.447145755643524,0.716341069661278,0.159811311308001,0.111945091562609,0.675412797903562,0.542995929110357,0.661386201146841,0.512918056382086,0.516229776372948,0.541392091405686,0.365142097247365,0.838924867766401,0.64084988552566,0.104975956347178,0.4029799497765,0.378708585332818,0.513423153133339,0.512175139379796,0.487974748749541,0.614136826213808,0.691271764090369,0.784752179116401,0.340423460546129,0.644120858182614,0.694634013667937,0.35651453063568,0.56085595697352,0.267796386016859,0.641074543974635,0.603524247972669,0.443109595124361,0.548722879183138,0.47504123091517,0.490184881602772,0.576311730558957,0.390732116495263,0.596709670707725,0.599545397045768,0.505878350149647,0.638533732089388,0.266043892527729,0.833344878607908,0.358924693243559,0.158017799050303,0.328531592291591,0.725712676891386,0.615942325276359,0.58898265707869,0.702762988832532,0.461551813938671,0.226838805599691,0.460307497558356,0.1287642664063,0.32307583138133,0.559512746529615,0.470818367876166,0.550053709568806,0.314567402840398,0.385130181757887,0.577329755511339,0.252436804784354,0.280323207074843,0.15851059155613,0.615942325276359,0.138528946470014,0.45910756261117,0.156508852853253,0.160604743081966,0.235814697456734,0.551226224868468,"Ts65Dn","Saline","S/C","t-SC-s"
"433","50810F_13",0.0865094070438658,0.0894394774653593,0.631061015569263,0.259041401688915,0.177499168012783,0.477886980597966,0.508045298221722,0.3018646980372,0.739647124642723,0.213156197953273,0.103846124815967,0.638403965935769,0.366066203283611,0.703039671715982,0.205336879233412,0.25009698219363,0.414499179819009,0.159690528412488,0.705406735529752,0.459612911843091,0.196935183565757,0.741558734305049,0.634565161780305,0.157456252987012,0.18530840764305,0.320007003687353,0.780118543626785,0.469981681493446,0.55332284387285,0.721659641184429,0.546823042462791,0.187165515407926,0.119679963662189,0.48433145644445,0.238320758782604,0.62642569916047,0.721369224012385,0.294794196624585,0.496744693450774,0.568473409791858,0.488706208221227,0.329833061210583,0.121529183074789,0.18156568327338,0.337821758635529,0.936592368714571,0.151578081593321,0.0890432834476909,0.659141529199838,0.104461172563524,0.0319781855634498,0.438370384160275,0.475264683443484,0.455004309649046,0.20673817731125,0.177594575597281,0.114739463093884,0.72285589380002,0.131632903566318,0.0440341399617439,0.380541138464416,0.37538898839093,0.210550224880911,0.499041320833009,0.622772287750268,0.508894429375649,0.221183334983335,0.376730244194831,0.263159628910778,0.291291151011903,0.455004309649046,0.359154902990464,0.460623128824909,0.142371576543989,0.282881082365579,0.239826117286971,0.540849582249356,"Control","Saline","C/S","c-CS-s"
"1071","J3295_6",0.0884885572362717,0.145364105451974,0.522892156192987,0.500111854626516,0.332611672705557,0.339370269137407,0.450501399277926,0.323937635473212,0.667121774582775,0.14201989045224,0.0538664421934455,0.59311213628252,0.34040873292599,0.558532236993695,0.479895581260082,0.338700504502199,0.502860096417555,0.348046812498193,0.60742364554703,0.584537267037219,0.0595136136800077,0.397484583201165,0.260194672947896,0.329790392282235,0.358678220197467,0.453153202933107,0.604614858882919,0.570737550215159,0.725650117192174,0.311861613166185,0.543175363878022,0.540524028117529,0.556204772750888,0.511222770808862,0.202282715651113,0.582762639291522,0.533346340677654,0.220464365490949,0.51591003238003,0.327605638267318,0.242659649915878,0.37463032126348,0.429125491497976,0.526266194725768,0.466805407223475,0.371650044500173,0.627832725030212,0.19011483674425,0.749072446083806,0.220961183813128,0.35799925887639,0.347106859834316,0.636195561561112,0.620491586896818,0.517273263415975,0.666572166067397,0.576383987261286,0.306645920319773,0.453186508275691,0.15186989671271,0.38754816692969,0.628539259279221,0.287374302424364,0.699847724724295,0.343780121210562,0.424229152909439,0.504584782305232,0.448792825405828,0.369577024829034,0.476696955639694,0.620491586896818,0.126663201288978,0.271827682084519,0.527376191825613,0.227013552265755,0.443159305876959,0.485645974402995,"Ts65Dn","Saline","S/C","t-SC-s"
"345","3479_15",0.155097552382008,0.198248199355839,0.673017782256762,0.559077289119869,0.319582493122387,0.269356561725954,0.260910801544086,0.225706344051919,0.702681235661883,0.219557407548406,0.140778447471456,0.072023437438182,0.898081964024716,0.31024154254396,0.45158428829831,0.329301946966412,0.536403666079583,0.780020638787737,0.115021421497723,0.260321339208706,0.147947175211051,0.654889329926921,0.400155310351353,0.203850263774892,0.434934966349258,0.443512226125636,0.0577315876816136,0.217449252751133,0.586832025832936,0.382183614123536,0.373382258939857,0.306467757492268,0.122212645645219,0.585380704691113,0.314357475132156,0.625082993571596,0.710986255934149,0.350965873503215,0.592929948015665,0.393010845235894,0.43939517440956,0.47611571162299,0.65451461010482,0.0418930521616413,0.231827355192797,0.402593357775521,0.751303063584105,0.150062793127352,0.314285555460303,0.296036014544776,0.0593650918246762,0.362449463077616,0.489843111410007,0.510850904002184,0.58140703267907,0.458185183535815,0.103249905630459,0.275880609472474,0.582589267939163,0.11361352138368,0.344409909050428,0.543306724231909,0.199151760563761,0.42134455333317,0.484953499536413,0.240097051066463,0.459466621304942,0.515695972280375,0.200709545761018,0.20971234984484,0.510850904002184,0.343260457543934,0.42566161714673,0.231653499432348,0.175858550404187,0.415769069693594,0.488377534988087,"Control","Saline","C/S","c-CS-s"
"1079","J3295_14",0.0320179642892221,0.0710709726055569,0.337172761028248,0.224787448395335,0.0958556801023422,0.306129459048469,0.433086203890215,0.121245246540218,0.40960490487162,0.0868288046377161,0.0238457036346054,0.478270414940453,0.116601672871502,0.550038257040154,0.181649311153005,0.175203794736157,0.320103521760381,0.219442406348982,0.610256524172328,0.447634128105016,0.0567061526104462,0.268399744714103,0.284648004117173,0.123282763300531,0.105023934104435,0.310456517530348,0.562632578665603,0.459450943225575,0.48127095283154,0.283394657307947,0.265890595265315,0.171638546281631,0.290674483344133,0.32656039010993,0.114216583445295,0.395676557313727,0.427246124148072,0.0667639092877608,0.307185535891223,0.163603173638938,0.0636627458163265,0.131745537840106,0.360077545243802,0.400692377815133,0.329906072312561,0.492300294483145,0.740490108439844,0.251260987932839,0.740073674334066,0.126357427292101,0.345234209038028,0.406446781030625,0.527826927910488,0.634370470068982,0.666392576626472,0.583953711289769,0.627729871647119,0.495272082833385,0.423818757338949,0.111942969700245,0.557592845780145,0.612961513525049,0.372549957990419,0.839629179958938,0.535890801812389,0.480060104859075,0.656710354133392,0.745142079385967,0.691532487256515,0.476696955639694,0.634370470068982,0.647984449468276,0.277565331892257,0.640497077363792,0.571336480590169,0.84445031698232,0.529738837392341,"Ts65Dn","Saline","S/C","t-SC-s"
"891","3498_6",0.335754832008752,0.390304340176595,0.541668482105,0.379146765821442,0.293956792245915,0.264235505273755,0.375874089012169,0.138855115098842,0.528885751235658,0.28333951713304,0.345200149799995,0.515747039258547,0.275427722006916,0.390669249475418,0.323938045101538,0.311132300465606,0.523900003107635,0.366408029850337,0.468242837028456,0.534939084863346,0.34098120242296,0.381676123854915,0.242602686378892,0.341390592840323,0.473228621629605,0.548724160701303,0.563125792231973,0.367800939785313,0.644047900724217,0.267010976638976,0.520160594627212,0.383142681306389,0.0503629141541041,0.396446843081148,0.0538372577820022,0.521846528296535,0.500715080067923,0.249631066620036,0.387202240682242,0.413262862849003,0.162814990715698,0.279098110517952,0.027951274334275,0.538960041473517,0.532018157881364,0.431814993146734,0.130799599355957,0.190036915477255,0.69204286244855,0.184498453664408,0.0265525664489887,0.305571810820919,0.630421074952424,0.500642313184794,0.43884542508125,0.642495164879789,0.295683454313986,0.250627293687636,0.420805364259744,0.0859818306454177,0.268306553464707,0.139034412419386,0.255179441040447,0.677865049767745,0.169251853890629,0.368524351133925,0.32438064539332,0.275494897163478,0.0643362140314429,0.28135809497308,0.500642313184794,0.0375336707822001,0.145793676264931,0.0270440969115458,0.105890132252566,0.0913058601834456,0.674160046631444,"Ts65Dn","Saline","C/S","t-CS-s"
"210","3419_15",0.0216547397325276,0.0503533800198381,0.411053074126638,0.160530131345311,0.06934932909636,0.487750170325965,0.745907543006337,0.409805036299516,0.619977238917543,0.156140568348497,0.048179497184801,0.674724378797437,0.387287383682067,0.771211279227478,0.187223413134249,0.468471409850473,0.372045698116847,0.157858216591961,0.6602471741531,0.465808370604802,0.122127050592142,0.50387386564694,0.546942881247837,0.155180514383839,0.0998671120138351,0.288784876345686,0.580373620225712,0.44419662945952,0.432044011005028,0.619842520126242,0.161269109797401,0.124777422213977,0.314755827898395,0.469576183058294,0.280458426268002,0.631966159638026,0.582064689267847,0.165381338544338,0.48459680977438,0.259451298042552,0.396629816890607,0.255631166585295,0.301959276619375,0.0902497633636454,0.361263730153627,0.355737575800374,0.457189614894179,0.0531113144458482,0.24133849425882,0.195709769950511,0.168069785574559,0.357381774010442,0.52335532501107,0.607404836248037,0.5617134420525,0.467217291814683,0.329295568370519,0.261799888043323,0.292716068135029,0.0338755333585795,0.601610387591329,0.430704497626779,0.400495625841693,0.58594723304092,0.616045311444916,0.643286867539494,0.407365479112985,0.211901081040734,0.340836766592213,0.256034813631187,0.607404836248037,0.254794039354011,0.3480625298408,0.398177507743524,0.525828148022351,0.238695229668905,0.350153226474485,"Control","Memantine","S/C","c-SC-m"
"654","3505_9",0.211208317284879,0.293105469375218,0.610023776812104,0.431674247714076,0.331388056323302,0.33682543086163,0.398271005409504,0.179651877917465,0.508472216880216,0.204883881175344,0.196257129430529,0.519200335393637,0.483333919164849,0.524606613507484,0.336725410053791,0.188271405579198,0.499477268996439,0.463624140123316,0.722145775261616,0.530109625794021,0.210805742341278,0.35357675326566,0.340020895205198,0.253408158069888,0.398574713609367,0.598387641386737,0.601729644737036,0.53564441547438,0.694280475335857,0.329448242617008,0.490782181725245,0.453564357377139,0.0572256273827646,0.3522258437669,0.093519192079794,0.527692520007962,0.53674007374573,0.260704912929716,0.401957775695582,0.394533857974925,0.265305623094367,0.336835820133021,0.138192553836609,0.317378518890939,0.48307544086535,0.572451200967575,0.40706570028368,0.20422144346116,0.412550153090139,0.236812436612125,0.0249349175454208,0.309103915394144,0.66030637691283,0.39199819257163,0.432549500039025,0.512417080615315,0.176116360878347,0.195893394079221,0.425180064149413,0.0937465106001682,0.231986559614207,0.233295906880732,0.441583464633697,0.574977426262485,0.0719080881699848,0.265461623922742,0.609132399191056,0.135393443388849,0.199498073748504,0.122769760789332,0.39199819257163,0.0735655337425023,0.277188691005811,0.0356016735891975,0.0723727511106891,0.145031864516461,0.873115597352578,"Ts65Dn","Memantine","C/S","t-CS-m"
"219","3420_9",0.0218236984394659,0.0469828892894162,0.350685352917691,0.14232452316655,0.133920854995308,0.391125466502018,0.444575459762253,0.456712112987453,0.54073440730406,0.113505316700242,0.040026417382194,0.628021091705764,0.263241235003804,0.54781379487791,0.152018615030488,0.544076306189525,0.396196644438339,0.155775571375725,0.597007960695142,0.403610508429557,0.0517737003779314,0.308306055874474,0.295550327693925,0.129231815755496,0.0615118215880022,0.269192507325618,0.497177248288432,0.311813315599128,0.424741954319943,0.331115327455703,0.177515367034817,0.157846035093596,0.194488414835852,0.417771266458737,0.231382646747852,0.59081959806387,0.499759873255911,0.131495294600238,0.420946448242668,0.228925921022071,0.311966297861545,0.151940705398651,0.259664745873993,0.201590742388783,0.494830469792319,0.347605913944675,0.486437910139343,0.089452647901298,0.281755417087169,0.301292347618362,0.114378509834314,0.366855918481319,0.563400586961411,0.853824427299115,0.566038997709139,0.437493825474318,0.19020313732867,0.450002354390441,0.42730825198228,0.0753553244450181,0.573857120534513,0.354734001334142,0.615654677536176,0.820670201968361,0.633321118004185,0.770437663313511,0.320393311610345,0.236266340121015,0.385637276215469,0.319477056849135,0.853824427299115,0.233442442236614,0.429416059050124,0.324486925580555,0.406105224993805,0.272252384882105,0.327896893520608,"Control","Memantine","S/C","c-SC-m"
"758","3501_8",0.0661955336946231,0.160267144967944,0.601670842395177,0.535282211921716,0.423368108740947,0.463649914840906,0.530312550517888,0.561759047885219,0.732607933685782,0.157603365485433,0.0457859311728178,0.691406121300965,0.481841358250675,0.656533320884797,0.460241296804179,0.463865602342624,0.632305241847365,0.330687928509654,0.635323528529497,0.767759533459803,0.0607440920602646,0.589854662154454,0.371716691227032,0.357889592952602,0.452602427299273,0.43083176715046,0.625080756303474,0.565081901375628,0.74211338240683,0.335618264940992,0.549423090160999,0.515582205955937,0.322639984605862,0.595607203611465,0.373902196150601,0.754281508787389,0.72343251072063,0.325207969428094,0.682855651670975,0.495153952620714,0.456590464268873,0.510607724770169,0.228574877519693,0.357680856864468,0.544427807372844,0.346869962226522,0.307006765199466,0.192591413416812,0.582213186790783,0.32885276136694,0.216510615476057,0.322204610502676,0.688250056524718,0.917280182732923,0.705203652571811,0.694735487450115,0.38486302460025,0.289084787105382,0.383867103083387,0.0855424652926628,0.540473913422989,0.436860198511266,0.36388033198437,0.720532628067095,0.592220092930715,0.592107913022433,0.429483261113752,0.433866425808422,0.316637529297723,0.368402653145631,0.917280182732923,0.17272659511868,0.397675033253879,0.395316620363878,0.42568903213573,0.436911215285238,0.296786364847967,"Ts65Dn","Memantine","S/C","t-SC-m"
"207","3419_12",0.0389788248918137,0.0585256073207914,0.400027839789928,0.162299691315844,0.107455133707942,0.420572625033835,0.574724504986802,0.423742426675939,0.517294648798586,0.132619311117723,0.0601710235975109,0.647183563028885,0.25452778160035,0.655213103345526,0.182838748647615,0.4686175636743,0.371458783752632,0.1620653706888,0.636843480281744,0.44324820956551,0.0768341772616078,0.385182171362592,0.473634188747196,0.130947031147834,0.130268320839944,0.302229094443795,0.541582125205578,0.433967155484552,0.431862196684765,0.485333757766057,0.188423217320792,0.143282009391199,0.270912536969803,0.442005226412788,0.285010290052482,0.57757161466659,0.529595167101509,0.187855193202566,0.428750006526004,0.282385337692566,0.306422920981453,0.246627895766917,0.269551689913561,0.10311267312832,0.382983105098007,0.339171845780131,0.430914818520434,0.121560360821376,0.264922929573013,0.20696716483099,0.17896850761456,0.441138426552233,0.573577002783636,0.601691240918251,0.476872892350912,0.428592800675411,0.303975881939686,0.317977565435428,0.287577915656874,0.0334208931846396,0.578351513924013,0.401193841388375,0.371197577504117,0.615623370873296,0.470116401974842,0.792058436958332,0.370383037636383,0.386172571723422,0.315809197059875,0.233774377826649,0.601691240918251,0.340352067318468,0.372578305774783,0.380098681245602,0.42968771295275,0.228612863240183,0.333088901705507,"Control","Memantine","S/C","c-SC-m"
